,cost,distance,dropoff_latitude,dropoff_longitude,passengers,pickup_latitude,pickup_longitude,store_forward,vendor,pickup_weekday,pickup_month,pickup_monthday,pickup_hour,pickup_minute,pickup_second,dropoff_weekday,dropoff_month,dropoff_monthday,dropoff_hour,dropoff_minute,dropoff_second
1116,7.0,1.68,40.86114883422852,-73.89008331298828,1,40.85448455810547,-73.86510467529297,0,2,0,1,18,7,40,21,0,1,18,7,45,22
1117,9.0,1.16,40.74576187133789,-73.88524627685547,1,40.7611198425293,-73.88638305664062,0,2,1,1,26,8,37,10,1,1,26,8,50,14
1118,7.0,1.21,40.671607971191406,-73.9612045288086,1,40.67737197875977,-73.97975158691406,0,2,1,1,19,20,6,9,1,1,19,20,13,22
1119,17.0,3.8,40.83430099487305,-73.94159698486328,1,40.79572677612305,-73.9326400756836,0,1,3,1,21,19,9,38,3,1,21,19,32,27
1120,5.0,1.1,40.80238723754883,-73.94303894042969,1,40.78847122192383,-73.95325469970703,0,1,2,1,20,15,27,25,2,1,20,15,30,3
1121,14.5,3.6,40.76173782348633,-73.98634338378906,1,40.79099655151367,-73.9471435546875,0,2,4,1,22,20,50,7,4,1,22,21,7,55
1122,12.5,2.7,40.79183578491211,-73.94514465332031,1,40.82068634033203,-73.95474243164062,0,2,1,1,26,17,58,38,1,1,26,18,14,56
1123,13.0,3.39,40.713478088378906,-73.95823669433594,1,40.74314880371094,-73.91659545898438,0,2,5,1,2,10,10,22,5,1,2,10,22,1
1124,39.0,11.9,40.79901123046875,-73.97046661376953,1,40.6927490234375,-73.92781829833984,0,1,4,1,1,4,29,34,4,1,1,5,11,40
1125,5.0,0.8,40.69404220581055,-73.9991683959961,1,40.70335388183594,-73.99242401123047,0,2,3,1,7,22,24,0,3,1,7,22,27,12
1126,5.0,0.8,40.76925277709961,-73.93130493164062,1,40.76467514038086,-73.92332458496094,0,1,6,1,17,17,30,49,6,1,17,17,34,36
1127,7.5,1.51,40.8017807006836,-73.95486450195312,1,40.81644058227539,-73.93915557861328,0,2,5,1,9,1,2,3,5,1,9,1,8,53
1128,7.0,0.98,40.70297622680664,-73.99056243896484,1,40.70304870605469,-73.99066162109375,0,2,5,1,30,20,37,43,5,1,30,20,45,53
1129,4.0,0.64,40.68876647949219,-73.9890365600586,1,40.684532165527344,-73.97874450683594,0,2,0,1,4,23,3,32,0,1,4,23,5,20
1130,31.5,10.6,40.684715270996094,-73.83660125732422,1,40.76324081420898,-73.91350555419922,0,2,0,1,11,5,37,30,0,1,11,6,0,34
1131,4.0,0.5,40.80820846557617,-73.95252990722656,3,40.80839920043945,-73.9453125,0,1,4,1,8,23,42,11,4,1,8,23,44,56
1132,4.5,0.7,40.686988830566406,-73.95079040527344,1,40.68052673339844,-73.95215606689453,0,1,2,1,27,15,58,48,2,1,27,16,2,2
1133,13.5,2.3,40.67825698852539,-73.97660064697266,1,40.70373153686523,-73.9857177734375,0,1,1,1,5,17,13,1,1,1,5,17,32,43
1134,13.0,1.83,40.72715377807617,-73.89328002929688,1,40.74688720703125,-73.89078521728516,0,2,2,1,27,16,19,21,2,1,27,16,38,38
1135,18.5,3.6,40.73442077636719,-73.98332214355469,1,40.734718322753906,-73.95256042480469,0,2,3,1,7,7,55,57,3,1,7,8,21,37
1136,9.0,2.27,40.70777130126953,-73.93989562988281,1,40.72296142578125,-73.95671081542969,0,2,4,1,22,3,8,8,4,1,22,3,17,20
1137,6.0,0.76,40.71228790283203,-73.84972381591797,1,40.72138214111328,-73.84422302246094,0,2,0,1,25,15,35,1,0,1,25,15,40,55
1138,10.5,2.45,40.7185173034668,-73.81387329101562,1,40.69977569580078,-73.80683898925781,0,2,5,1,9,8,11,53,5,1,9,8,22,58
1139,5.5,1.06,40.69311141967773,-73.97004699707031,6,40.69281005859375,-73.98719024658203,0,2,4,1,29,23,42,22,4,1,29,23,47,0
1140,8.5,1.5,40.84628677368164,-73.9123764038086,1,40.82878875732422,-73.9214859008789,0,1,2,1,6,7,41,1,2,1,6,7,50,33
1141,5.5,0.79,40.71889877319336,-73.83733367919922,1,40.72073745727539,-73.84436798095703,0,2,4,1,15,16,27,28,4,1,15,16,34,38
1142,6.5,1.12,40.72597885131836,-73.94097137451172,1,40.7171516418457,-73.95835876464844,0,2,5,1,30,15,48,54,5,1,30,15,55,31
1143,7.5,1.5,40.656158447265625,-73.86792755126953,1,40.675331115722656,-73.87218475341797,0,1,5,1,16,14,37,31,5,1,16,14,45,12
1144,10.5,2.21,40.693504333496094,-73.92533111572266,1,40.71404266357422,-73.94966125488281,0,2,4,1,1,3,17,39,4,1,1,3,29,41
1145,21.0,3.1,40.76251983642578,-73.984375,1,40.80449295043945,-73.96748352050781,0,1,1,1,26,17,24,6,1,1,26,17,57,12
1146,9.5,1.99,40.79121780395508,-73.9744873046875,1,40.79720687866211,-73.94911193847656,0,2,5,1,16,10,41,8,5,1,16,10,52,1
1147,10.0,2.19,40.67395401000977,-73.9642333984375,1,40.68935012817383,-73.99244689941406,0,2,5,1,9,17,32,29,5,1,9,17,44,20
1148,8.0,2.0,40.68885040283203,-73.98342895507812,1,40.694820404052734,-73.95243072509766,0,1,5,1,30,9,13,36,5,1,30,9,22,24
1149,7.5,1.5,40.71133041381836,-73.95121765136719,1,40.6945686340332,-73.95575714111328,0,2,5,1,2,2,36,48,5,1,2,2,43,6
1150,8.5,1.5,40.75520324707031,-73.87007141113281,1,40.74700164794922,-73.8901596069336,0,1,4,1,15,17,56,47,4,1,15,18,7,25
1151,10.0,1.95,40.73896408081055,-73.8899917602539,1,40.73073196411133,-73.86333465576172,0,2,6,1,10,20,43,22,6,1,10,20,54,38
1152,10.5,2.3,40.77781677246094,-73.95440673828125,1,40.80274200439453,-73.94921875,0,2,1,1,5,18,56,16,1,1,5,19,8,55
1153,5.0,0.79,40.67514419555664,-73.97311401367188,1,40.66885757446289,-73.97998809814453,0,2,1,1,19,12,16,33,1,1,19,12,21,10
1154,7.0,1.0,40.68685531616211,-73.97821807861328,1,40.69387817382813,-73.99365234375,0,1,5,1,16,18,33,39,5,1,16,18,41,49
1155,29.5,9.77,40.80484390258789,-73.87601470947266,1,40.73360824584961,-73.86970520019531,0,2,6,1,10,23,4,24,6,1,10,23,27,1
1156,19.5,4.9,40.74417495727539,-74.0031967163086,5,40.70275115966797,-73.98959350585938,0,2,6,1,3,15,11,56,6,1,3,15,34,36
1157,4.0,0.6,40.71414184570313,-73.9518051147461,2,40.72227096557617,-73.9502182006836,0,1,5,1,9,1,28,50,5,1,9,1,31,33
1158,5.5,0.46,40.75736618041992,-73.91813659667969,1,40.76179122924805,-73.92539978027344,0,2,1,1,5,18,34,39,1,1,5,18,41,4
1159,7.0,1.49,40.72732925415039,-73.83119201660156,3,40.721351623535156,-73.84428405761719,0,2,6,1,3,11,34,59,6,1,3,11,40,52
1160,9.5,2.1,40.66992568969727,-73.94792175292969,2,40.683841705322266,-73.97595977783203,0,1,0,1,18,22,59,44,0,1,18,23,9,32
1161,8.5,1.47,40.81509780883789,-73.94763946533203,1,40.808143615722656,-73.96381378173828,0,2,3,1,21,17,35,43,3,1,21,17,46,9
1162,5.0,0.79,40.7551383972168,-73.926513671875,1,40.758216857910156,-73.91749572753906,0,2,4,1,15,16,24,37,4,1,15,16,29,22
1163,12.5,1.5,40.768943786621094,-73.96324157714844,6,40.78547286987305,-73.94998931884766,0,1,1,1,26,10,2,10,1,1,26,10,20,50
1164,8.0,1.76,40.69071960449219,-73.995849609375,1,40.702056884765625,-73.98287963867188,0,2,3,1,7,18,16,12,3,1,7,18,23,53
1165,12.5,1.8,40.67035675048828,-73.97640228271484,1,40.68262481689453,-73.98616790771484,0,1,5,1,30,11,10,49,5,1,30,11,29,3
1166,10.0,1.61,40.74317932128906,-73.88490295410156,5,40.732723236083984,-73.8637924194336,0,2,5,1,30,20,13,55,5,1,30,20,26,38
1167,5.5,0.8,40.74946594238281,-73.91871643066406,1,40.75524139404297,-73.92212677001953,0,2,2,1,27,21,40,27,2,1,27,21,45,35
1168,9.5,2.43,40.76798629760742,-73.9700927734375,1,40.79773330688477,-73.95159149169922,0,2,4,1,1,1,43,40,4,1,1,1,51,47
1169,32.5,9.7,40.57883071899414,-74.00493621826172,1,40.66804504394531,-73.95885467529297,0,1,6,1,24,22,3,18,6,1,24,22,44,16
1170,13.0,3.4,40.771156311035156,-73.90367126464844,4,40.74754333496094,-73.8685302734375,0,1,6,1,3,10,49,5,6,1,3,11,1,55
1171,5.5,1.08,40.79252243041992,-73.93681335449219,1,40.784912109375,-73.94942474365234,0,2,1,1,19,10,38,24,1,1,19,10,43,31
1172,19.5,4.87,40.76326370239258,-73.81892395019531,3,40.74872589111328,-73.8944091796875,0,2,4,1,15,16,9,48,5,1,16,15,21,11
1173,13.0,2.6,40.72403335571289,-73.99710083007812,2,40.691673278808594,-73.982421875,0,1,2,1,6,10,1,54,2,1,6,10,17,40
1174,8.0,0.69,40.78563690185547,-73.95116424560547,1,40.793540954589844,-73.94941711425781,0,2,0,1,11,7,29,12,0,1,11,7,40,40
1175,41.5,3.17,40.67965698242188,-73.9350357055664,1,40.679481506347656,-73.94612121582031,0,2,1,1,26,19,17,8,1,1,26,20,32,10
1176,6.5,1.12,40.72296142578125,-73.94735717773438,1,40.719871520996094,-73.962158203125,0,2,6,1,3,14,1,11,6,1,3,14,7,31
1177,7.0,1.51,40.6932373046875,-73.97007751464844,1,40.6839599609375,-73.97865295410156,0,2,6,1,17,23,28,25,6,1,17,23,34,40
1178,6.5,1.25,40.67266082763672,-73.9501953125,4,40.6825065612793,-73.96214294433594,0,2,1,1,5,23,37,30,1,1,5,23,43,8
1179,36.0,11.44,40.866607666015625,-73.8284912109375,1,40.83032989501953,-73.94164276123047,0,2,4,1,8,15,54,18,4,1,8,16,30,16
1180,20.5,5.87,40.73966979980469,-73.97622680664062,1,40.69617080688477,-73.97994232177734,0,2,4,1,15,7,40,57,4,1,15,7,59,6
1181,8.0,1.27,40.74703598022461,-73.8704605102539,1,40.75571823120117,-73.8833999633789,0,2,3,1,28,4,14,34,3,1,28,4,23,41
1182,9.0,1.7,40.687835693359375,-73.9448471069336,1,40.68645477294922,-73.97474670410156,0,1,2,1,13,13,21,54,2,1,13,13,32,5
1183,18.0,4.02,40.82608413696289,-73.90568542480469,1,40.789794921875,-73.9522933959961,0,2,4,1,15,14,34,0,4,1,15,14,58,27
1184,20.0,5.98,40.67135238647461,-73.89567565917969,1,40.68463516235352,-73.97774505615234,0,2,5,1,30,3,10,22,5,1,30,3,29,56
1185,6.0,0.51,40.861961364746094,-73.84302520751953,1,40.85652160644531,-73.84614562988281,0,2,3,1,21,16,45,3,3,1,21,16,51,50
1186,8.5,1.99,40.7802619934082,-73.95498657226562,1,40.80501556396485,-73.93942260742188,0,2,5,1,16,18,53,18,5,1,16,19,1,43
1187,41.0,10.99,40.7662467956543,-73.92761993408203,1,40.693626403808594,-73.9871597290039,0,2,3,1,14,20,14,17,3,1,14,21,5,23
1188,5.0,0.6,40.74692916870117,-73.89044189453125,1,40.74810791015625,-73.88005065917969,0,1,1,1,5,9,17,21,1,1,5,9,21,52
1189,5.0,0.74,40.65048599243164,-73.95626831054688,5,40.66144561767578,-73.96118927001953,0,2,5,1,9,3,33,35,5,1,9,3,37,59
1190,8.0,1.55,40.74623107910156,-73.86399841308594,1,40.74703598022461,-73.88965606689453,0,2,3,1,28,3,36,46,3,1,28,3,47,27
1191,7.5,1.02,40.787696838378906,-73.9435043334961,1,40.79973602294922,-73.94082641601562,0,2,5,1,30,13,59,59,5,1,30,14,8,45
1192,7.5,1.3,40.78937530517578,-73.97373962402344,1,40.80548858642578,-73.9659423828125,0,1,1,1,12,15,59,2,1,1,12,16,6,16
1193,6.0,0.94,40.68235397338867,-73.98131561279297,1,40.68121719360352,-73.99420928955078,0,2,2,1,27,21,53,4,2,1,27,21,59,18
1194,6.5,0.97,40.726261138916016,-73.9492416381836,1,40.73788833618164,-73.95543670654297,0,2,2,1,27,11,41,27,2,1,27,11,48,40
1195,8.5,1.76,40.67738342285156,-73.9264907836914,1,40.68119812011719,-73.95344543457031,0,2,5,1,16,22,33,18,5,1,16,22,43,51
1196,12.0,2.6,40.6838264465332,-73.96697998046875,5,40.7101936340332,-73.96336364746094,0,2,5,1,9,1,5,11,5,1,9,1,18,59
1197,8.0,1.54,40.86110305786133,-73.90241241455078,1,40.864051818847656,-73.9246597290039,0,2,4,1,22,10,37,51,4,1,22,10,45,53
1198,9.0,1.85,40.70100784301758,-73.99249267578125,1,40.68179702758789,-73.99385070800781,0,2,3,1,7,19,21,55,3,1,7,19,32,28
1199,21.0,4.23,40.76754760742188,-73.92764282226562,6,40.74728393554688,-73.89244079589844,0,2,4,1,29,11,33,55,4,1,29,12,2,41
1200,5.5,0.79,40.75751876831055,-73.87047576904297,1,40.74940490722656,-73.86905670166016,0,2,1,1,19,22,46,8,1,1,19,22,51,28
1201,10.5,2.1,40.780067443847656,-73.98104858398438,5,40.80635833740234,-73.96525573730469,0,2,5,1,30,14,18,18,5,1,30,14,30,57
1202,21.0,6.7,40.73984146118164,-73.95264434814453,1,40.79316329956055,-73.94346618652344,0,2,5,1,30,13,10,55,5,1,30,13,28,18
1203,13.5,2.88,40.70495986938477,-74.0140609741211,1,40.69538879394531,-73.99575805664062,0,2,3,1,28,9,30,23,3,1,28,9,47,22
1204,34.5,8.1,40.746253967285156,-73.98170471191406,1,40.67437744140625,-73.96163940429688,0,1,1,1,26,5,43,40,1,1,26,6,34,0
1205,12.5,2.51,40.65277099609375,-74.00588989257812,1,40.67892837524414,-73.97872924804688,0,2,4,1,8,16,46,13,4,1,8,17,2,11
1206,11.5,3.65,40.7710189819336,-73.8658218383789,1,40.76991271972656,-73.91732788085938,0,2,4,1,15,16,27,30,4,1,15,16,36,12
1207,6.5,0.78,40.68600082397461,-74.00067901611328,6,40.69221496582031,-73.99104309082031,0,2,4,1,29,7,51,16,4,1,29,7,58,25
1208,6.5,0.86,40.73514175415039,-73.95587921142578,1,40.72727584838867,-73.95284271240234,0,2,2,1,6,19,35,19,2,1,6,19,42,37
1209,29.5,9.35,40.71385192871094,-73.99226379394531,1,40.75004959106445,-73.89010620117188,0,2,6,1,10,18,51,53,6,1,10,19,16,27
1210,6.0,0.78,40.81867980957031,-73.9559555053711,1,40.80701446533203,-73.96448516845703,0,2,2,1,27,7,45,18,2,1,27,7,51,39
1211,6.0,0.9,40.79773330688477,-73.94847869873047,1,40.80595397949219,-73.95408630371094,0,2,6,1,3,13,45,1,6,1,3,13,50,58
1212,4.5,0.65,40.82471466064453,-73.9223861694336,1,40.823036193847656,-73.92752838134766,0,2,1,1,12,0,5,56,1,1,12,0,9,8
1213,12.0,2.47,40.73565673828125,-73.87562561035156,1,40.721641540527344,-73.8443603515625,0,2,1,1,26,21,47,39,1,1,26,22,1,28
1214,5.0,0.55,40.80314254760742,-73.95625305175781,1,40.81025695800781,-73.95109558105469,0,2,4,1,22,17,39,3,4,1,22,17,43,26
1215,4.0,0.48,40.67914962768555,-73.92666625976562,1,40.68548583984375,-73.9266586303711,0,2,4,1,1,3,32,57,4,1,1,3,35,24
1216,21.0,6.41,40.71521759033203,-73.93389129638672,6,40.764068603515625,-73.92359924316406,0,2,5,1,16,3,43,6,5,1,16,3,58,32
1217,7.5,1.59,40.80460739135742,-73.938232421875,1,40.819637298583984,-73.95555877685547,0,2,5,1,9,9,47,18,5,1,9,9,55,12
1218,5.0,0.87,40.79708862304688,-73.94581604003906,1,40.80226135253906,-73.94964599609375,0,2,4,1,29,11,27,21,4,1,29,11,32,59
1219,14.5,3.48,40.69076156616211,-73.957275390625,1,40.66773223876953,-73.98081970214844,0,2,4,1,1,2,50,53,4,1,1,3,8,53
1220,6.0,1.0,40.68407440185547,-73.96292877197266,1,40.68910217285156,-73.95804595947266,0,2,5,1,16,9,9,28,5,1,16,9,14,35
1221,8.0,1.5,40.70304489135742,-73.98665618896484,1,40.685142517089844,-73.97810363769531,0,1,4,1,22,13,58,30,4,1,22,14,8,1
1222,13.0,2.8,40.700111389160156,-73.92463684082031,1,40.71589279174805,-73.95986938476562,0,2,6,1,10,22,4,16,6,1,10,22,20,26
1223,49.5,16.83,40.65937042236328,-73.91592407226562,1,40.81842803955078,-73.91674041748047,0,2,2,1,13,3,38,50,2,1,13,4,20,48
1224,7.5,1.19,40.86210632324219,-73.8985366821289,1,40.85163879394531,-73.89595794677734,0,2,5,1,30,12,25,49,5,1,30,12,34,30
1225,8.5,1.41,40.76036834716797,-73.91497802734375,2,40.7457160949707,-73.90338897705078,0,2,5,1,9,22,53,11,5,1,9,23,2,54
1226,9.0,1.96,40.671974182128906,-74.01052856445312,2,40.66743469238281,-73.98265075683594,0,2,2,1,20,20,34,23,2,1,20,20,44,1
1227,22.5,6.96,40.87847518920898,-73.905029296875,1,40.79977035522461,-73.94467163085938,0,2,4,1,22,23,33,1,4,1,22,23,52,22
1228,13.5,3.44,40.754173278808594,-73.86788940429688,1,40.74666976928711,-73.82608795166016,0,2,1,1,19,14,6,9,1,1,19,14,21,36
1229,5.5,1.06,40.74910354614258,-73.91551208496094,2,40.746009826660156,-73.89994049072266,0,2,6,1,10,22,4,3,6,1,10,22,8,20
1230,8.0,1.71,40.73067855834961,-73.8799819946289,1,40.74766540527344,-73.884521484375,0,2,0,1,11,3,11,52,0,1,11,3,19,18
1231,7.5,1.71,40.68133544921875,-73.99854278564453,1,40.674293518066406,-74.01654815673828,0,2,5,1,9,15,41,41,5,1,9,15,48,48
1232,19.5,5.62,40.73021697998047,-73.97966766357422,2,40.754638671875,-73.92565155029297,0,2,4,1,8,22,8,49,4,1,8,22,26,49
1233,22.0,6.91,40.65506362915039,-73.88921356201172,1,40.71658325195313,-73.84708404541016,0,2,5,1,23,5,7,17,5,1,23,5,32,45
1234,13.5,2.79,40.724159240722656,-74.00944519042969,5,40.70235824584961,-73.98680114746094,0,2,1,1,12,16,16,19,1,1,12,16,32,55
1235,16.0,3.65,40.741966247558594,-73.90679931640625,1,40.721717834472656,-73.8441162109375,0,2,3,1,28,16,34,49,3,1,28,16,51,53
1236,14.5,3.49,40.707298278808594,-73.95382690429688,1,40.68454360961914,-73.97798919677734,0,2,4,1,22,19,41,47,4,1,22,19,57,3
1237,17.0,3.73,40.72022247314453,-74.00306701660156,1,40.68366241455078,-73.9974594116211,0,2,2,1,27,10,46,53,2,1,27,11,9,47
1238,6.5,1.2,40.67400360107422,-73.95384216308594,1,40.65884017944336,-73.96052551269531,0,1,6,1,17,22,16,9,6,1,17,22,21,34
1239,11.5,2.92,40.69981384277344,-73.94047546386719,1,40.688758850097656,-73.9805908203125,0,2,4,1,8,23,31,28,4,1,8,23,44,1
1240,7.0,0.87,40.74853897094727,-73.86083984375,1,40.74908828735352,-73.8692855834961,0,2,5,1,30,18,20,20,5,1,30,18,29,14
1241,7.0,1.39,40.754615783691406,-73.92369079589844,1,40.76760864257813,-73.9245834350586,0,2,2,1,27,20,18,43,2,1,27,20,25,44
1242,8.0,1.4,40.71398162841797,-73.9517593383789,4,40.72249984741211,-73.95768737792969,0,1,5,1,9,4,50,58,5,1,9,4,59,50
1243,6.0,1.39,40.8001708984375,-73.97087097167969,1,40.789039611816406,-73.9550552368164,0,2,1,1,19,20,59,7,1,1,19,21,3,7
1244,6.0,1.1,40.80786895751953,-73.92366027832031,1,40.80538177490234,-73.9398422241211,0,2,2,1,20,21,20,47,2,1,20,21,25,44
1245,9.5,2.4,40.68907165527344,-73.95834350585938,1,40.702430725097656,-73.9868392944336,0,2,2,1,20,20,14,28,2,1,20,20,24,8
1246,9.0,2.01,40.80888748168945,-73.92294311523438,1,40.7896842956543,-73.94583129882812,0,2,4,1,29,8,35,41,4,1,29,8,44,39
1247,9.5,2.42,40.703857421875,-73.76876068115234,1,40.700870513916016,-73.80770111083984,0,2,6,1,17,0,45,21,6,1,17,0,52,55
1248,8.5,1.13,40.80704879760742,-73.9416275024414,1,40.79343032836914,-73.94324493408203,0,2,4,1,29,17,3,40,4,1,29,17,15,14
1249,19.0,4.17,40.75579452514648,-73.97908020019531,1,40.80618667602539,-73.94249725341797,0,2,1,1,5,8,51,53,1,1,5,9,17,59
1250,6.0,1.22,40.72968673706055,-73.95762634277344,1,40.717689514160156,-73.95782470703125,0,2,3,1,28,0,15,5,3,1,28,0,20,17
1251,11.0,2.47,40.69498825073242,-73.9260482788086,1,40.710304260253906,-73.96332550048828,0,2,0,1,18,0,2,42,0,1,18,0,16,11
1252,8.5,1.7,40.727272033691406,-73.84899139404297,1,40.73375701904297,-73.86875915527344,0,1,2,1,6,17,42,45,2,1,6,17,52,22
1253,6.5,1.2,40.74247360229492,-73.95308685302734,1,40.73091125488281,-73.94822692871094,0,1,0,1,18,18,30,39,0,1,18,18,36,16
1254,6.5,1.13,40.71450424194336,-73.96134948730469,1,40.72692489624024,-73.95729064941406,0,2,4,1,22,2,52,11,4,1,22,2,58,23
1255,13.5,3.47,40.71030807495117,-73.90486145019531,1,40.710105895996094,-73.96249389648438,0,2,2,1,27,23,32,51,2,1,27,23,47,16
1256,10.0,2.68,40.76987075805664,-73.87602996826172,1,40.74694061279297,-73.89090728759766,0,2,5,1,16,20,30,9,5,1,16,20,36,43
1257,10.5,2.33,40.70787811279297,-73.86241912841797,1,40.716697692871094,-73.83382415771484,0,2,4,1,22,20,37,28,4,1,22,20,48,9
1258,13.5,2.27,40.65730667114258,-73.89258575439453,1,40.67899703979492,-73.90930938720703,0,2,2,1,20,15,57,1,2,1,20,16,15,26
1259,14.5,4.2,40.75351333618164,-73.96646881103516,1,40.79892349243164,-73.93647003173828,0,1,4,1,22,11,1,25,4,1,22,11,14,26
1260,9.0,1.98,40.81779098510742,-73.9538345336914,1,40.84235000610352,-73.9393539428711,0,2,1,1,19,8,38,19,1,1,19,8,47,20
1261,3.5,0.2,40.802345275878906,-73.94124603271484,1,40.80368041992188,-73.93800354003906,0,2,4,1,1,7,46,58,4,1,1,7,48,56
1262,7.5,1.4,40.73951721191406,-73.93742370605469,1,40.74316787719727,-73.91716003417969,0,2,0,1,25,7,47,24,0,1,25,7,57,0
1263,10.5,1.9,40.81528091430664,-73.9576644897461,1,40.81535339355469,-73.95811462402344,0,1,2,1,13,7,54,30,2,1,13,8,8,55
1264,17.0,4.77,40.7622299194336,-74.00114440917969,1,40.7897834777832,-73.95220184326172,0,2,1,1,19,19,27,47,1,1,19,19,42,29
1265,24.5,7.51,40.76960372924805,-73.95154571533203,1,40.86632537841797,-73.92511749267578,0,2,4,1,29,10,0,56,4,1,29,10,22,29
1266,8.5,2.05,40.68401718139648,-73.78368377685547,1,40.70018768310547,-73.80744171142578,0,2,0,1,4,16,42,43,0,1,4,16,52,5
1267,10.0,1.97,40.879051208496094,-73.91503143310547,1,40.86799621582031,-73.91963958740234,0,2,3,1,28,16,6,18,3,1,28,16,17,1
1268,13.5,2.66,40.6789665222168,-73.90343475341797,1,40.6480598449707,-73.88179016113281,0,2,4,1,8,17,49,21,4,1,8,18,6,52
1269,10.5,1.7,40.67045211791992,-73.95329284667969,1,40.65079879760742,-73.95890808105469,0,1,5,1,30,18,9,49,5,1,30,18,23,54
1270,5.5,0.97,40.668739318847656,-73.98336791992188,1,40.680076599121094,-73.97806549072266,0,2,1,1,12,22,19,53,1,1,12,22,24,38
1271,13.0,3.35,40.72077178955078,-73.76667022705078,1,40.70064926147461,-73.80748748779297,0,2,2,1,27,20,37,14,2,1,27,20,52,0
1272,19.5,5.86,40.66327667236328,-73.91101837158203,1,40.71106338500977,-73.96510314941406,0,2,2,1,13,3,50,30,2,1,13,4,10,41
1273,15.0,4.77,40.84213638305664,-73.91796875,1,40.79556655883789,-73.93228149414062,0,2,5,1,16,21,18,23,5,1,16,21,29,13
1274,6.0,0.83,40.76834487915039,-73.91144561767578,1,40.77725601196289,-73.9094467163086,0,2,4,1,8,14,31,53,4,1,8,14,38,20
1275,17.0,5.37,40.780216217041016,-73.97681427001953,1,40.83987808227539,-73.94090270996094,0,2,2,1,20,22,24,52,2,1,20,22,36,49
1276,10.0,2.48,40.741737365722656,-73.97551727294922,1,40.74490356445313,-73.95665740966797,0,2,1,1,12,7,28,8,1,1,12,7,38,11
1277,4.0,0.26,40.74653625488281,-73.94733428955078,1,40.74761962890625,-73.94478607177734,0,2,4,1,29,14,27,50,4,1,29,14,30,37
1278,5.0,0.85,40.69300842285156,-73.97380828857422,1,40.68474578857422,-73.97779083251953,0,2,0,1,18,17,55,24,0,1,18,17,59,24
1279,15.5,4.0,40.84938049316406,-73.93876647949219,1,40.79926681518555,-73.93302917480469,0,2,5,1,2,18,52,51,5,1,2,19,7,26
1280,8.0,1.63,40.74201583862305,-73.85096740722656,1,40.721046447753906,-73.84407043457031,0,2,5,1,30,2,49,56,5,1,30,2,57,54
1281,6.0,1.1,40.69570541381836,-73.96692657470703,1,40.68698120117188,-73.97662353515625,0,1,5,1,16,12,7,4,5,1,16,12,12,35
1282,4.5,0.8,40.70518112182617,-73.96240997314453,1,40.71137619018555,-73.96641540527344,0,2,5,1,30,11,49,19,5,1,30,11,52,29
1283,5.5,0.87,40.7109260559082,-73.95081329345703,1,40.71686172485352,-73.95879364013672,0,2,5,1,30,2,8,28,5,1,30,2,13,25
1284,47.0,15.18,40.86903762817383,-73.92312622070312,1,40.71451187133789,-73.96147155761719,0,2,4,1,29,3,54,17,4,1,29,4,38,41
1285,3.5,0.56,40.72254180908203,-73.9189453125,2,40.7262077331543,-73.91226196289062,0,2,5,1,2,9,8,34,5,1,2,9,10,20
1286,4.5,0.81,40.70332717895508,-73.92716217041016,1,40.69525146484375,-73.93213653564453,0,2,4,1,22,0,15,32,4,1,22,0,19,2
1287,6.5,1.18,40.72706604003906,-73.95271301269531,1,40.71321487426758,-73.96208190917969,0,2,5,1,2,22,12,58,5,1,2,22,20,33
1288,12.5,3.03,40.7840576171875,-73.97997283935547,1,40.79904556274414,-73.9424057006836,0,2,6,1,3,10,58,39,6,1,3,11,12,53
1289,10.5,2.3,40.6748161315918,-73.94104766845703,2,40.68391799926758,-73.97607421875,0,1,5,1,9,15,21,3,5,1,9,15,33,32
1290,5.0,0.77,40.71860122680664,-73.96353912353516,1,40.71412658691406,-73.95303344726562,0,2,0,1,18,8,19,38,0,1,18,8,23,34
1291,13.0,3.1,40.71103286743164,-73.95209503173828,3,40.702430725097656,-73.98670196533203,0,2,2,1,20,20,44,23,2,1,20,20,59,52
1292,3.5,0.43,40.81082153320313,-73.95281982421875,1,40.81535720825195,-73.95811462402344,0,2,1,1,5,6,52,26,1,1,5,6,53,45
1293,4.5,0.65,40.80884552001953,-73.95789337158203,1,40.80782318115234,-73.9640884399414,0,2,0,1,18,20,46,52,0,1,18,20,50,33
1294,9.0,2.24,40.67819595336914,-73.97870635986328,1,40.68685531616211,-73.95681762695312,0,2,3,1,14,1,32,42,3,1,14,1,40,31
